id,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,guests_included,minimum_nights,TV,Wireless_Internet,Kitchen,Free_Parking_on_Premises,Pets_live_on_this_property,Dogs,Heating,Family_or_Kid_Friendly,Washer,Dryer,Smoke_Detector,Fire_Extinguisher,Essentials,Shampoo,Laptop_Friendly_Workspace,Internet,Air_Conditioning,Pets_Allowed,Carbon_Monoxide_Detector,Lock_on_Bedroom_Door,Hangers,Hair_Dryer,Iron,Cable_TV,First_Aid_Kit,Safety_Card,Breakfast,Cats,Indoor_Fireplace,Twenty_four_Hour_Check_in,Hot_Tub,Buzzer_or_Wireless_Intercom,Other_pets,Washer_or_Dryer,Smoking_Allowed,Suitable_for_Events,Wheelchair_Accessible,Gym,Elevator_in_Building,Pool,Doorman,Paid_Parking_Off_Premises,Free_Parking_on_Street,price
3050565,Beacon Hill,Apartment,Private room,1,2,1,1,Real Bed,1,3,F,T,F,F,F,F,T,F,T,T,T,T,F,F,F,F,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,90
13306811,Beacon Hill,Apartment,Entire home/apt,2,1,0,1,Real Bed,0,2,F,T,T,F,F,F,T,T,F,F,T,F,T,T,T,F,T,F,T,T,T,T,T,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,129
7553969,Beacon Hill,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,2,F,T,T,F,F,F,T,F,F,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,140
11701611,Beacon Hill,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,3,T,T,T,F,F,F,T,F,F,F,T,F,T,T,T,F,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,210
7244031,Beacon Hill,Apartment,Entire home/apt,3,1,1,1,Real Bed,2,3,T,T,T,F,F,F,T,F,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,125
4032756,Beacon Hill,Apartment,Entire home/apt,2,1,1,2,Real Bed,2,5,T,T,T,F,F,F,T,F,T,T,T,F,T,T,T,T,F,F,T,F,T,T,T,T,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,188
9078998,Beacon Hill,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,3,F,T,T,F,F,F,T,F,F,F,T,T,T,T,T,T,T,F,T,T,F,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,150
6326257,Beacon Hill,Apartment,Entire home/apt,5,1.5,2,2,Real Bed,4,3,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,375
3377100,Beacon Hill,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,3,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,245
11306586,Beacon Hill,Apartment,Entire home/apt,2,1,0,2,Real Bed,2,2,T,T,T,F,F,F,T,F,F,F,T,F,T,T,F,T,T,F,T,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,150
7342359,Beacon Hill,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,1,T,T,T,F,F,F,T,T,T,T,T,F,T,T,F,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,250
7996844,Beacon Hill,Apartment,Private room,2,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,F,F,F,T,F,T,F,T,T,T,F,T,F,F,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,130
14124430,Beacon Hill,Apartment,Entire home/apt,7,1,2,3,Real Bed,3,1,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,250
8471852,Beacon Hill,Apartment,Entire home/apt,1,1,1,1,Real Bed,0,1,T,T,T,F,F,F,T,F,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,120
12143408,Beacon Hill,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,2,F,T,T,F,F,F,T,T,F,F,T,T,T,T,T,T,F,F,T,F,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,220
8782592,Beacon Hill,Apartment,Entire home/apt,4,2,2,2,Real Bed,1,2,T,T,T,F,F,F,T,F,F,F,T,F,T,F,F,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,300
10470115,Beacon Hill,Apartment,Entire home/apt,3,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,F,F,T,T,T,T,T,F,F,F,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,199
7635616,Beacon Hill,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,7,T,T,T,F,F,F,T,F,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,155
1886037,Beacon Hill,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,1,7,T,T,T,F,F,F,T,T,T,T,T,T,F,F,F,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,230
11343485,Beacon Hill,Apartment,Entire home/apt,3,1,1,2,Real Bed,2,1,F,F,T,F,F,F,T,T,T,T,F,T,T,T,T,F,T,F,F,F,T,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,159
8537786,Beacon Hill,Townhouse,Private room,1,2,1,1,Real Bed,1,1,F,F,F,F,F,F,T,F,F,F,T,T,T,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,202
9273978,Beacon Hill,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,T,T,F,F,F,T,T,F,T,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,229
14857569,Beacon Hill,Bed & Breakfast,Private room,1,1,1,1,Real Bed,1,2,T,T,F,F,F,F,F,F,T,T,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,79
9273395,Beacon Hill,Apartment,Entire home/apt,4,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,T,T,F,F,F,T,T,F,T,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,210
10945774,Beacon Hill,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,2,T,T,T,F,F,F,T,F,F,F,T,F,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,129
9274587,Beacon Hill,Apartment,Entire home/apt,4,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,T,T,F,F,F,T,T,F,T,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,229
6554785,Beacon Hill,Apartment,Entire home/apt,2,1,0,1,Real Bed,0,2,T,T,T,F,F,F,T,F,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,160
2998554,Beacon Hill,Apartment,Entire home/apt,6,1,2,3,Real Bed,1,4,T,T,T,F,F,F,T,T,F,T,T,T,T,T,F,F,T,F,T,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,135
4359160,Beacon Hill,Apartment,Entire home/apt,2,1,0,2,Real Bed,1,1,F,T,T,F,F,F,T,T,T,T,T,F,T,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,99
3392423,Beacon Hill,Apartment,Private room,2,1,1,1,Real Bed,2,2,T,T,T,F,F,F,T,F,F,T,T,T,T,T,F,F,T,F,T,F,F,F,F,T,T,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,115
14074739,Beacon Hill,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,2,F,F,T,F,F,F,T,F,F,F,T,T,T,T,T,F,T,F,T,T,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,175
4489490,Beacon Hill,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,4,T,T,T,F,F,F,T,T,F,F,T,F,T,T,T,T,T,T,F,F,T,F,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,229
508017,Beacon Hill,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,3,T,T,T,F,F,F,F,T,T,T,T,F,T,T,T,F,F,F,T,F,T,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,199
3068453,Downtown,Apartment,Entire home/apt,3,1,0,1,Real Bed,1,1,T,T,T,F,F,F,T,F,F,F,T,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,133
9934771,Downtown,Apartment,Entire home/apt,3,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,F,F,F,T,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,T,F,F,120
2821825,Downtown,Apartment,Entire home/apt,4,2,2,2,Real Bed,1,30,T,T,T,F,F,F,T,T,T,T,T,F,T,F,F,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,T,T,F,F,329
21891,Downtown,Apartment,Entire home/apt,4,1,2,2,Real Bed,1,3,T,T,T,F,F,F,T,T,T,T,T,F,T,F,F,T,T,T,T,F,T,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,T,T,T,T,T,F,F,349
13686161,Downtown,Apartment,Entire home/apt,4,1,1,2,Real Bed,1,3,T,T,T,F,F,F,T,F,F,F,T,T,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,209
4759640,Downtown,Apartment,Entire home/apt,2,1.5,0,1,Real Bed,1,1,T,T,T,T,F,F,T,F,T,F,T,F,T,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,200
4021522,Downtown,Apartment,Entire home/apt,4,2,2,2,Real Bed,1,5,T,T,T,F,F,F,T,T,T,T,F,F,T,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,F,F,329
9905304,Downtown,Apartment,Entire home/apt,6,1,2,2,Real Bed,4,3,T,T,T,F,F,F,T,T,T,T,F,F,T,T,T,T,T,F,F,F,T,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,375
3182652,Downtown,Apartment,Entire home/apt,5,1.5,2,2,Real Bed,5,1,T,T,T,F,F,F,T,F,T,T,T,T,T,F,F,T,T,F,T,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,350
10742655,Downtown,Apartment,Private room,8,1,1,2,Real Bed,1,1,F,T,T,F,F,F,T,F,F,F,T,F,F,F,T,F,T,F,T,T,T,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,70
3653207,Downtown,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,F,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,250
7240775,Downtown,Apartment,Entire home/apt,4,2,2,2,Real Bed,1,4,T,T,T,F,F,F,T,T,T,T,T,F,T,F,F,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,329
14421910,Downtown,Apartment,Entire home/apt,5,2,2,2,Real Bed,1,2,T,T,T,T,F,F,T,T,T,T,T,T,T,T,F,T,T,F,T,F,T,T,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,F,F,F,F,119
12211821,Downtown,Apartment,Entire home/apt,3,1,0,2,Real Bed,2,2,T,T,T,F,F,F,T,T,F,F,F,F,T,T,T,T,T,F,F,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,158
2747654,Downtown,Apartment,Entire home/apt,3,1,0,1,Real Bed,1,1,T,T,T,F,F,F,T,F,F,F,F,F,T,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,150
13081090,Downtown,Loft,Entire home/apt,4,2,2,2,Real Bed,2,3,T,T,T,F,F,F,T,F,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,279
13216268,Downtown,Loft,Entire home/apt,7,3,3,3,Real Bed,1,1,T,T,T,F,F,F,T,F,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,500
7838961,Downtown,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,7,T,T,T,F,F,F,T,F,T,T,T,F,T,F,F,T,T,T,T,F,T,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,T,F,F,269
1240598,Downtown,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,F,F,F,F,F,T,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,152
8799256,Downtown,Apartment,Entire home/apt,6,1,2,3,Real Bed,4,2,T,T,T,F,F,F,T,T,T,T,T,F,T,T,F,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,295
4924009,Downtown,Apartment,Entire home/apt,3,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,128
12069214,Downtown,Apartment,Entire home/apt,3,1,0,1,Real Bed,2,2,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,T,F,T,F,T,F,F,220
497810,Downtown,Apartment,Entire home/apt,8,1,3,3,Real Bed,4,1,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,T,T,F,F,F,T,F,T,F,F,F,T,T,F,T,F,F,F,F,334
9299923,Downtown,Condominium,Entire home/apt,4,1,1,2,Real Bed,1,3,T,T,T,F,F,F,T,F,F,F,F,T,T,T,T,T,F,T,T,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,139
12898806,Downtown,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,10,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,T,F,F,220
6741968,Downtown,Apartment,Entire home/apt,4,1,1,1,Real Bed,2,1,T,T,T,F,F,F,T,F,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,239
4275846,Downtown,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,1,T,T,T,F,F,F,T,F,F,F,F,F,T,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,150
8814532,Downtown,Apartment,Entire home/apt,5,2,2,3,Real Bed,1,2,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,F,F,F,153
11336922,Downtown,Apartment,Private room,4,1,1,1,Real Bed,1,1,T,T,F,F,F,F,T,F,F,F,F,F,T,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,250
14760955,Downtown,Apartment,Entire home/apt,3,1,1,2,Real Bed,0,1,F,T,T,F,F,F,T,T,T,T,T,F,T,T,T,F,T,F,T,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,T,F,F,204
8420956,Downtown,Boat,Private room,2,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,F,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,T,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,345
8814105,Downtown,Apartment,Entire home/apt,7,2,3,4,Real Bed,1,2,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,F,F,F,181
10730,Downtown,Apartment,Entire home/apt,3,1,1,1,Real Bed,0,6,T,F,T,F,F,F,T,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,150
9796309,Downtown,Villa,Private room,4,1,1,1,Real Bed,1,1,T,T,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,100
14679817,Downtown,Loft,Private room,3,1,1,1,Real Bed,1,1,T,T,F,F,F,F,T,F,F,F,T,F,T,T,T,F,T,T,T,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,139
8325477,Downtown,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,5,T,T,T,F,F,F,T,F,T,T,T,T,T,F,F,F,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,275
9680953,Downtown,Apartment,Entire home/apt,5,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,T,T,T,T,T,T,F,T,T,T,F,T,F,T,T,T,T,T,F,F,F,T,T,F,T,F,F,F,T,T,T,T,F,T,F,F,135
10549219,Downtown,Condominium,Private room,4,1,1,2,Real Bed,1,4,T,T,F,F,F,F,T,T,T,T,T,T,T,F,F,T,T,F,T,T,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,T,T,T,F,F,F,F,250
13793578,Downtown,Other,Entire home/apt,4,1,1,1,Real Bed,1,3,T,T,F,F,F,F,T,T,T,T,F,F,T,T,T,F,T,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,F,F,250
12383703,Downtown,Apartment,Entire home/apt,5,2,2,2,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,F,F,T,T,F,T,T,F,F,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,T,F,F,199
5649821,Downtown,Apartment,Entire home/apt,4,1,1,1,Real Bed,1,3,T,T,T,F,F,F,T,T,T,T,T,T,T,T,F,T,T,F,T,F,F,F,F,T,T,T,F,F,T,T,T,T,F,F,F,F,T,F,T,F,T,F,F,300
5371687,Downtown,Apartment,Entire home/apt,4,1,1,1,Real Bed,1,3,F,T,T,F,F,F,T,F,T,T,T,T,T,T,F,F,T,F,F,F,F,F,F,T,T,F,T,F,F,F,F,F,F,F,F,T,F,T,T,F,T,F,F,249
8814215,Downtown,Apartment,Entire home/apt,7,2,3,4,Real Bed,1,2,T,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,F,F,F,167
12563549,Downtown,Apartment,Entire home/apt,3,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,F,F,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,T,F,T,F,T,F,F,400
2715779,Downtown,Villa,Private room,4,1,1,2,Real Bed,1,3,T,T,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,400
13152370,Downtown,Apartment,Entire home/apt,6,1,2,3,Real Bed,4,2,T,T,T,F,F,F,T,T,F,T,T,T,T,T,T,T,T,F,T,F,T,T,T,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,T,F,F,F,F,285
12382239,Downtown,Apartment,Entire home/apt,4,1,2,2,Real Bed,4,2,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,T,T,T,F,T,F,F,250
60356,Downtown,Condominium,Entire home/apt,2,1,1,1,Real Bed,1,7,T,T,T,F,F,F,T,F,T,T,T,F,F,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,175
11842312,Downtown,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,3,T,T,T,F,F,F,T,T,F,F,T,T,T,T,T,T,F,F,F,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,179
4977034,Downtown,Loft,Entire home/apt,4,2,2,2,Real Bed,1,2,T,T,T,F,T,T,T,T,T,T,T,T,T,T,F,T,T,F,T,F,F,F,F,T,F,F,F,F,T,F,T,F,F,F,F,F,F,F,T,F,F,F,F,400
4075898,Downtown,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,4,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,289
8696200,Downtown,Apartment,Shared room,2,1,1,2,Airbed,1,2,T,T,T,F,F,F,T,F,T,T,T,F,T,T,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,103
8302844,Downtown,Apartment,Entire home/apt,4,1,0,2,Real Bed,2,2,T,T,T,F,F,F,T,T,F,F,T,F,T,T,T,T,T,F,T,F,T,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,107
8432166,Downtown,Apartment,Entire home/apt,4,1,1,1,Real Bed,1,3,F,T,T,F,F,F,T,T,T,T,T,F,T,T,F,T,F,F,F,F,T,T,T,T,F,F,F,F,T,F,F,T,F,F,T,F,F,F,F,F,F,F,F,175
8792552,Downtown,Apartment,Entire home/apt,7,1,2,4,Real Bed,1,1,T,F,T,F,F,F,T,F,F,F,T,F,T,F,F,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,265
12087989,Downtown,Apartment,Entire home/apt,3,1,0,1,Real Bed,2,2,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,T,F,T,F,F,220
2547129,Downtown,Apartment,Entire home/apt,3,1,1,1,Real Bed,1,3,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,199
4190704,Downtown,Apartment,Entire home/apt,3,1,0,1,Real Bed,2,1,T,T,T,F,F,F,T,F,F,F,T,T,T,T,F,T,T,F,F,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,220
7728499,Downtown,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,7,T,T,T,F,F,F,T,F,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,160
12541136,Downtown,Apartment,Entire home/apt,4,1,1,2,Real Bed,2,5,T,T,T,F,F,F,T,T,T,T,T,T,T,F,T,F,T,F,T,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,230
13652746,Downtown,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,5,T,T,T,T,F,F,T,T,T,T,T,F,T,F,F,T,T,T,T,F,T,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,T,T,T,T,F,F,F,209
8563141,Downtown,Apartment,Entire home/apt,4,1,2,2,Real Bed,4,2,T,T,T,F,F,F,T,T,F,T,F,F,T,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,285
6924700,Downtown,Apartment,Entire home/apt,4,1,1,2,Real Bed,1,1,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,T,T,F,F,F,T,F,T,F,F,F,F,T,F,T,F,F,F,F,265
6596242,Downtown,Apartment,Entire home/apt,3,1,1,2,Real Bed,2,1,T,T,T,F,F,F,T,F,T,T,T,T,T,T,F,T,T,F,T,F,F,T,T,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F,T,F,F,F,F,185
7054912,Downtown,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,1,F,F,T,F,F,F,T,F,T,T,T,T,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,T,F,F,225
665035,Downtown,Apartment,Entire home/apt,3,1,1,1,Real Bed,1,4,T,F,T,F,T,F,T,T,T,T,T,F,T,F,F,T,T,F,T,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,F,F,249
10116914,Downtown,Apartment,Entire home/apt,3,1,1,1,Real Bed,1,3,T,T,T,F,F,F,T,T,T,T,F,F,T,T,F,T,T,F,F,F,F,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,T,F,F,169
9218288,Downtown,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,1,F,T,T,F,F,F,T,F,F,F,T,F,T,T,T,F,F,F,F,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,325
12232615,Downtown,Apartment,Private room,2,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,T,T,T,T,F,T,F,F,T,T,F,T,T,F,F,T,T,F,F,F,F,F,T,F,T,F,F,T,T,F,F,T,F,F,F,F,250
13723404,Downtown,Apartment,Entire home/apt,4,1,1,2,Real Bed,1,3,T,T,T,F,F,F,T,T,F,F,T,F,T,T,T,T,T,F,F,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,189
11069156,Downtown,Apartment,Private room,2,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,F,T,T,T,F,T,T,T,T,T,F,T,F,F,F,T,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,400
9707238,Downtown,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,1,1,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,F,T,F,T,F,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,T,T,F,T,F,F,299
